,ID,Title,Popularity,Release_Date,Vote_Average,Vote_Count
1695,537996,The Ballad of Buster Scruggs,14.337,2018-11-09,7.2,1375
1696,245913,Pelé: Birth of a Legend,6.818,2016-05-06,7.2,418
1697,205601,Belle,6.956,2013-09-08,7.2,400
1698,11457,Life as a House,5.843,2001-10-25,7.2,203
1699,4688,Across the Universe,7.692,2007-09-14,7.2,736
1700,14859,Keith,5.109,2008-09-13,7.2,280
1701,232,Rumble Fish,7.672,1983-10-20,7.2,256
1702,18785,The Hangover,17.835,2009-06-02,7.2,10036
1703,11837,Watership Down,7.583,1978-10-14,7.2,287
1704,122917,The Hobbit: The Battle of the Five Armies,51.767,2014-12-10,7.2,8062
1705,80278,The Impossible,10.787,2012-09-09,7.2,3460
1706,474354,22 July,9.539,2018-10-10,7.2,395
1707,21032,Balto,10.923,1995-12-22,7.2,974
1708,323677,Race,5.314,2016-02-19,7.2,874
1709,425,Ice Age,18.726,2002-03-10,7.2,7178
1710,24804,Black Dynamite,6.287,2009-10-16,7.2,295
1711,1895,Star Wars: Episode III - Revenge of the Sith,12.805,2005-05-17,7.2,7174
1712,353728,Closet Monster,3.771,2016-07-15,7.2,157
1713,404368,Ralph Breaks the Internet,60.613,2018-11-20,7.2,2012
1714,16085,Funny Girl,6.649,1968-09-19,7.2,153
1715,44264,True Grit,12.592,2010-12-22,7.2,2719
1716,417320,Descendants 2,11.081,2017-07-21,7.2,663
1717,16520,The King and I,8.082,1956-06-29,7.2,172
1718,406990,What Happened to Monday,15.025,2017-08-18,7.2,3309
1719,10112,The Aristocats,14.504,1970-12-23,7.2,2555
1720,198277,Begin Again,9.229,2013-09-07,7.2,2013
1721,844,2046,8.794,2004-05-20,7.2,333
1722,49538,X-Men: First Class,0.995,2011-06-01,7.2,7895
1723,13183,Watchmen,14.094,2009-03-05,7.2,4747
1724,5825,National Lampoon's Christmas Vacation,13.686,1989-12-01,7.2,1071
1725,1850,Man on the Moon,7.725,1999-12-22,7.2,800
1726,350,The Devil Wears Prada,35.693,2006-06-30,7.2,6215
1727,426613,The Miseducation of Cameron Post,9.9,2018-07-18,7.2,243
1728,11230,Drunken Master,11.951,1978-10-05,7.2,311
1729,348089,Grease Live,5.953,2016-01-31,7.2,188
1730,3131,Gangs of New York,16.155,2002-12-14,7.2,3340
1731,9325,The Jungle Book,13.392,1967-10-17,7.2,3334
1732,377,A Nightmare on Elm Street,11.572,1984-11-14,7.2,2289
1733,39324,Dragon Ball Z: The History of Trunks,6.82,1993-02-24,7.2,165
1734,9470,Kung Fu Hustle,13.692,2004-02-10,7.2,1221
1735,472451,Boy Erased,13.841,2018-09-24,7.2,280
1736,57212,War Horse,9.867,2011-12-25,7.2,1780
1737,451,Leaving Las Vegas,8.554,1995-10-27,7.2,584
1738,25846,Baarìa,6.613,2009-09-02,7.2,303
1739,11020,Picnic at Hanging Rock,6.398,1975-09-02,7.2,287
1740,12473,The Visitor,5.909,2007-09-07,7.2,200
1741,15370,The Cat Returns,11.669,2002-07-19,7.2,679
1742,34433,Dragon Ball Z: Broly – The Legendary Super Saiyan,15.699,1993-03-06,7.2,319
1743,403,Driving Miss Daisy,7.961,1989-12-13,7.2,616
1744,859,Dangerous Liaisons,7.861,1988-12-16,7.2,505
1745,25623,House,5.636,1977-08-26,7.2,188
1746,381288,Split,20.145,2017-01-19,7.2,9792
1747,68734,Argo,12.769,2012-10-11,7.2,4979
1748,19908,Zombieland,16.454,2009-10-07,7.2,6115
1749,271714,Love & Mercy,8.098,2015-05-29,7.2,351
1750,25205,The Concert,7.357,2009-09-01,7.2,243
1751,1491,The Illusionist,9.258,2006-08-18,7.2,2635
1752,11462,Suspicion,6.409,1941-11-14,7.2,233
1753,37799,The Social Network,21.041,2010-10-01,7.2,5797
1754,45612,Source Code,13.846,2011-03-30,7.2,4330
1755,11886,Robin Hood,13.461,1973-11-08,7.2,2236
1756,813,Airplane!,18.832,1980-07-02,7.2,1970
1757,9464,Buffalo '66,7.279,1998-01-20,7.2,323
1758,11051,The Last Temptation of Christ,7.199,1988-08-12,7.2,377
1759,10440,Manhattan Murder Mystery,5.266,1993-08-18,7.2,321
1760,110398,No,5.25,2012-08-07,7.2,199
1761,4441,Candy,7.13,2006-05-25,7.2,275
1762,594,The Terminal,10.306,2004-06-17,7.2,3601
1763,361292,Suspiria,13.734,2018-10-11,7.2,547
1764,227,The Outsiders,9.63,1983-03-25,7.2,518
1765,11485,Take the Money and Run,5.938,1969-08-18,7.2,327
1766,1598,Cape Fear,9.911,1991-11-15,7.2,1328
1767,11660,Following,6.43,1999-04-02,7.2,635
1768,129112,Wadjda,4.94,2012-08-31,7.2,200
1769,771,Home Alone,0.878,1990-11-09,7.2,5089
1770,10772,Django,8.126,1966-04-05,7.2,320
1771,11524,Thief,5.972,1981-03-27,7.2,210
1772,69315,Battlestar Galactica: Razor,6.412,2007-12-18,7.2,175
1773,317560,Carrie Pilby,7.048,2017-03-31,7.2,155
1774,296098,Bridge of Spies,11.847,2015-10-15,7.2,4141
1775,45958,Biutiful,5.884,2010-10-20,7.2,523
1776,695,Short Cuts,7.965,1993-09-05,7.2,235
1777,8293,Howards End,7.986,1992-03-13,7.2,192
1778,381289,A Dog's Purpose,12.641,2017-01-19,7.2,1395
1779,9426,The Fly,14.306,1986-08-15,7.2,1865
1780,10647,Pay It Forward,9.098,2000-10-20,7.2,838
1781,452187,Le Brio,9.795,2017-11-22,7.2,426
1782,9474,My Name Is Nobody,22.866,1973-12-13,7.2,394
1783,9013,Midnight Run,7.561,1988-07-20,7.2,393
1784,59468,The Way,8.908,2010-09-10,7.2,259
1785,374461,Mr. Church,5.896,2016-09-16,7.2,236
1786,5693,Hoosiers,6.472,1986-11-14,7.2,216
1787,19913,(500) Days of Summer,12.433,2009-07-17,7.2,5361
1788,87,Indiana Jones and the Temple of Doom,16.922,1984-05-23,7.2,4664
1789,15080,Only Yesterday,10.416,1991-07-20,7.2,289
1790,11236,The Secret Garden,8.331,1993-08-13,7.2,398
1791,11044,Arizona Dream,8.514,1993-01-06,7.2,309
1792,484482,Sink or Swim,11.465,2018-10-24,7.2,463
1793,287495,Labyrinth of Lies,7.477,2014-09-06,7.2,336
1794,13928,Knick Knack,5.881,1989-01-01,7.2,224
1795,2117,Sophie Scholl: The Final Days,5.248,2005-02-13,7.2,202
1796,23637,"Ciao, Professore!",4.965,1992-10-01,7.2,183
1797,324849,The Lego Batman Movie,12.452,2017-02-08,7.2,2770
1798,51828,One Day,8.653,2011-03-02,7.2,2013
1799,138,Dracula,8.414,1931-02-12,7.2,450
1800,2153,The Driver,6.795,1978-06-08,7.2,151
1801,61791,Rise of the Planet of the Apes,19.57,2011-08-03,7.2,7026
1802,50646,"Crazy, Stupid, Love.",14.735,2011-07-29,7.2,4383
1803,294016,Trumbo,7.954,2015-10-27,7.2,853
1804,11673,Cyrano de Bergerac,5.113,1990-03-28,7.2,274
1805,1262,Stranger Than Fiction,7.538,2006-09-09,7.2,1153
1806,199,Star Trek: First Contact,10.405,1996-11-21,7.2,911
1807,340027,Brain on Fire,8.405,2017-02-22,7.2,611
1808,250480,The Many Adventures of Winnie the Pooh,10.342,1977-03-11,7.2,384
1809,5236,Kiss Kiss Bang Bang,9.502,2005-09-05,7.2,1374
1810,15359,Wonder Woman,8.482,2009-03-03,7.2,226
1811,30890,Radio Days,6.888,1987-01-30,7.2,222
1812,1278,The Dreamers,12.905,2003-09-01,7.2,1401
1813,167,K-PAX,8.931,2001-10-22,7.2,1154
1814,243,High Fidelity,7.955,2000-03-17,7.2,970
1815,11951,Vanishing Point,7.171,1971-01-15,7.2,179
1816,49051,The Hobbit: An Unexpected Journey,21.146,2012-11-26,7.2,11734
1817,20352,Despicable Me,22.043,2010-07-08,7.2,9735
1818,1878,Fear and Loathing in Las Vegas,13.307,1998-05-22,7.2,2217
1819,366564,Comment c'est Loin,4.447,2015-12-09,7.2,392
1820,5902,A Bridge Too Far,10.772,1977-06-15,7.2,324
1821,2657,Pleasantville,9.343,1998-09-17,7.2,840
1822,988,The China Syndrome,9.84,1979-03-16,7.2,169
1823,9388,Thank You for Smoking,9.688,2005-09-05,7.2,1078
1824,11646,Gallipoli,6.46,1981-08-13,7.2,190
1825,2998,Zabriskie Point,6.549,1970-02-09,7.2,160
1826,376660,The Edge of Seventeen,12.654,2016-11-18,7.2,2091
1827,18320,The Young Victoria,8.434,2009-03-04,7.2,546
1828,20345,The Bird with the Crystal Plumage,5.297,1970-02-19,7.2,219
1829,86829,Inside Llewyn Davis,10.724,2013-10-13,7.2,1351
1830,1427,Perfume: The Story of a Murderer,8.347,2006-09-13,7.2,2160
1831,1213,The Talented Mr. Ripley,10.978,1999-12-25,7.2,1300
1832,65218,Lemonade Mouth,7.128,2011-04-15,7.2,449
1833,12289,Red Cliff,10.834,2008-07-10,7.2,345
1834,65229,Tomboy,5.014,2011-04-20,7.2,277
1835,4518,Elizabeth,7.278,1998-09-13,7.2,634
1836,11934,The Hudsucker Proxy,8.009,1994-03-11,7.2,443
1837,14047,The Great Debaters,12.901,2007-12-27,7.2,253
1838,130925,Partysaurus Rex,6.63,2012-09-14,7.2,156
1839,10693,Peter Pan,13.609,1953-02-05,7.2,2760
1840,916,Bullitt,9.639,1968-10-17,7.2,429
1841,8337,They Live,7.51,1988-11-23,7.2,1031
1842,69735,Batman: Year One,5.895,2011-09-27,7.2,393
1843,429197,Vice,93.636,2018-12-25,7.2,855
1844,476299,Ghostland,11.528,2018-03-15,7.2,651
1845,10312,Patch Adams,10.118,1998-12-25,7.2,1564
1846,97365,Rust and Bone,7.471,2012-05-17,7.2,734
1847,120605,The Punisher: Dirty Laundry,5.647,2012-07-16,7.2,196
1848,113082,Berserk: The Golden Age Arc 1 - The Egg of the King,7.113,2012-02-03,7.2,186
1849,6978,Big Trouble in Little China,13.114,1986-05-30,7.2,1270
1850,8923,Green Street Hooligans,10.062,2005-09-09,7.2,1165
1851,203,Mean Streets,11.78,1973-10-02,7.2,739
1852,1440,Little Children,7.918,2006-10-06,7.2,407
1853,11929,Dolores Claiborne,8.883,1995-03-24,7.2,304
1854,13925,Luxo Jr.,6.824,1986-08-17,7.2,241
1855,308639,Dope,8.315,2015-06-19,7.2,929
1856,63831,The Kid with a Bike,5.185,2011-05-18,7.2,191
1857,1623,Brubaker,6.722,1980-06-20,7.2,173
1858,1548,Ghost World,6.244,2001-07-20,7.2,672
1859,10722,The Day of the Beast,6.335,1995-10-20,7.2,195
1860,11978,Men of Honor,8.425,2000-09-13,7.2,925
1861,381356,Five,4.761,2016-03-30,7.2,521
1862,4538,The Darjeeling Limited,8.586,2007-09-07,7.2,1508
1863,49047,Gravity,15.234,2013-10-03,7.2,9230
1864,759,Gentlemen Prefer Blondes,5.604,1953-07-14,7.2,330
1865,12105,Yellow Submarine,6.606,1968-07-17,7.2,189
1866,58,Pirates of the Caribbean: Dead Man's Chest,26.613,2006-06-20,7.2,9020
1867,22954,Invictus,8.61,2009-12-10,7.2,2018
1868,342473,Ballerina,12.977,2016-12-14,7.2,983
1869,1645,A Time to Kill,10.807,1996-07-24,7.2,898
1870,504603,The World Is Yours,10.196,2018-08-15,7.2,152
1871,2609,"Planes, Trains and Automobiles",10.718,1987-11-26,7.2,868
1872,2270,Stardust,10.074,2007-08-09,7.2,2093
1873,170,28 Days Later,11.624,2002-10-31,7.2,3140
1874,14359,Doubt,7.041,2008-11-27,7.2,823
1875,2977,Becoming Jane,11.296,2007-03-02,7.2,586
1876,16608,The Proposition,13.323,2005-10-06,7.2,321
1877,635,Angel Heart,10.927,1987-03-06,7.2,597
1878,346364,It,14.127,2017-09-06,7.2,10465
1879,11634,Show Me Love,6.685,1998-10-23,7.2,212
1880,417678,"Everything, Everything",8.976,2017-05-18,7.2,2308
1881,10236,The Way We Were,6.923,1973-10-17,7.2,182
1882,1830,Lord of War,13.545,2005-09-16,7.2,2166
1883,9322,La Femme Nikita,9.088,1990-02-21,7.2,883
1884,412202,Handsome Devil,5.274,2017-02-15,7.2,315
1885,336050,Son of Saul,6.652,2015-06-11,7.2,480
1886,5488,"I'm a Cyborg, But That's OK",8.987,2006-12-07,7.2,207
1887,209276,Starred Up,8.837,2013-09-09,7.2,509
1888,319888,Eddie the Eagle,8.041,2016-02-26,7.2,1138
1889,994,Straw Dogs,9.556,1971-12-29,7.2,376
1890,10150,The Last Unicorn,9.63,1982-11-19,7.2,206
1891,8428,Pump Up the Volume,7.254,1990-08-22,7.2,151
1892,401,Garden State,7.983,2004-07-28,7.2,963
1893,9833,The Phantom of the Opera,10.562,2004-12-08,7.2,744
1894,332283,Mary Shelley,9.028,2018-04-22,7.2,320
1895,22527,The Wrong Man,6.936,1956-12-22,7.2,178
1896,458,Sissi: The Young Empress,8.15,1956-12-01,7.2,178
1897,35690,The Last Song,10.531,2010-03-31,7.2,2050
1898,14447,A Matter of Loaf and Death,9.176,2008-12-03,7.2,206
1899,54551,Banana,5.978,2010-12-13,7.2,174
1900,156022,The Equalizer,32.305,2014-09-24,7.2,4763
1901,861,Total Recall,15.168,1990-06-01,7.2,2771
1902,91739,Much Ado About Nothing,7.261,2012-09-08,7.2,163
1903,371638,The Disaster Artist,9.903,2017-03-12,7.2,1774
1904,64720,Take Shelter,8.741,2011-09-30,7.2,761
1905,168,Star Trek IV: The Voyage Home,9.927,1986-11-25,7.2,705
1906,45094,Conviction,6.194,2010-09-11,7.2,289
1907,51497,Fast Five,1.789,2011-04-20,7.2,4083
1908,259693,The Conjuring 2,13.73,2016-05-13,7.2,3931
1909,468198,The Place,4.927,2017-11-04,7.2,437
1910,11446,Welcome to the Dollhouse,5.353,1996-05-24,7.2,156
1911,15067,"The Good, The Bad, The Weird",6.622,2008-07-16,7.2,301
1912,19833,In the Loop,6.496,2009-01-22,7.2,291
1913,421,The Life Aquatic with Steve Zissou,8.735,2004-12-10,7.2,1280
1914,157370,Kill Your Darlings,7.408,2013-09-19,7.2,815
1915,293670,The Wailing,8.125,2016-05-12,7.2,551
1916,364051,The Innocents,7.517,2016-02-10,7.2,172
1917,9078,The Sword in the Stone,12.344,1963-12-25,7.2,1848
1918,9603,Clueless,10.785,1995-07-19,7.2,1736
1919,254172,Fathers and Daughters,8.776,2015-10-01,7.2,546
1920,46829,Barney's Version,6.302,2010-10-26,7.2,203
1921,6537,The Orphanage,9.004,2007-05-20,7.2,1241
1922,217993,Justice League: War,9.21,2014-02-02,7.2,401
1923,334517,The Siege of Jadotville,6.904,2016-09-19,7.2,335
1924,11576,"It's a Mad, Mad, Mad, Mad World",15.193,1963-11-07,7.2,236
1925,13001,Stargate: The Ark of Truth,6.364,2008-03-11,7.2,203
1926,1265,Bridge to Terabithia,11.834,2007-02-16,7.2,2291
1927,9473,"South Park: Bigger, Longer & Uncut",11.107,1999-06-30,7.2,1374
1928,25793,Precious,8.401,2009-11-06,7.2,724
1929,504,Monster,8.362,2003-12-24,7.2,942
1930,1714,Fahrenheit 451,6.943,1966-09-14,7.2,375
1931,13382,Rudolph the Red-Nosed Reindeer,10.27,1964-12-06,7.2,217
1932,12143,Bad Lieutenant,7.911,1992-09-16,7.2,295
1933,556803,The Princess Switch,16.273,2018-11-16,7.2,965
1934,80184,The Hidden Face,7.415,2011-09-16,7.2,377
1935,30061,Justice League: Crisis on Two Earths,11.217,2010-02-23,7.2,267
1936,11687,The Visitors,7.483,1993-01-27,7.2,904
1937,9587,Little Women,7.09,1994-12-21,7.2,452
1938,2055,Open Range,12.551,2003-08-29,7.2,430
1939,196024,The Keeper of Lost Causes,7.763,2013-10-03,7.2,292
1940,573,Frenzy,5.938,1972-05-25,7.2,292
1941,329805,My King,5.745,2015-10-21,7.2,359
1942,15060,Futurama: Into the Wild Green Yonder,7.348,2009-02-23,7.2,218
1943,267,Live Flesh,9.717,1997-10-28,7.2,183
1944,4176,Murder on the Orient Express,8.077,1974-11-24,7.2,534
1945,11050,Terms of Endearment,8.276,1983-11-20,7.2,316
1946,10536,The Italian Job,7.667,1969-06-02,7.2,303
1947,5548,RoboCop,14.702,1987-07-17,7.2,2330
1948,15283,Pom Poko,9.337,1994-07-16,7.2,354
1949,38810,Dogtooth,11.058,2009-06-01,7.2,714
1950,14748,Boy A,7.056,2007-10-28,7.2,230
1951,345920,Collateral Beauty,9.702,2016-12-06,7.1,3130
1952,14306,Marley & Me,10.556,2008-12-25,7.1,2574
1953,2323,Field of Dreams,9.054,1989-04-21,7.1,643
1954,1643,Last Tango in Paris,7.444,1972-10-14,7.1,483
1955,197950,The Connection,6.41,2014-12-03,7.1,396
1956,429191,A Fantastic Woman,8.393,2017-04-06,7.1,310
1957,127373,What Maisie Knew,5.55,2013-05-02,7.1,230
1958,259954,5 to 7,7.538,2014-04-19,7.1,179
1959,8844,Jumanji,4.475,1995-12-15,7.1,5692
1960,72113,Carnage,7.612,2011-09-16,7.1,1415
1961,409,The English Patient,10.568,1996-11-05,7.1,965
1962,293,A River Runs Through It,8.107,1992-10-09,7.1,425
1963,130739,A Coffee in Berlin,4.732,2012-07-03,7.1,173
1964,10501,The Road to El Dorado,12.109,2000-03-31,7.1,1843
1965,2832,Identity,10.587,2003-04-25,7.1,1771
1966,1555,The Spanish Apartment,5.913,2002-05-17,7.1,483
1967,13012,Felon,7.719,2008-07-17,7.1,365
1968,1538,Collateral,13.223,2004-08-04,7.1,2439
1969,8053,The Three Burials of Melquiades Estrada,6.628,2005-11-17,7.1,279
1970,408647,Teen Titans: The Judas Contract,7.477,2017-03-22,7.1,238
1971,317557,Queen of Katwe,7.03,2016-09-23,7.1,214
1972,44826,Hugo,12.471,2011-11-22,7.1,3920
1973,4232,Scream,12.606,1996-12-20,7.1,2740
1974,509,Notting Hill,11.241,1999-05-13,7.1,2699
1975,2277,Bicentennial Man,10.944,1999-12-17,7.1,1827
1976,15588,OSS 117: Lost in Rio,8.453,2009-04-14,7.1,601
1977,567604,Once Upon a Deadpool,27.01,2018-12-11,7.1,173
1978,206563,Trash,8.876,2014-10-09,7.1,342
1979,10673,Wall Street,9.165,1987-12-10,7.1,925
1980,270400,Breathe,6.195,2014-09-04,7.1,297
1981,10986,The Taming of the Scoundrel,11.51,1980-12-20,7.1,189
1982,37136,The Naked Gun: From the Files of Police Squad!,11.484,1988-12-02,7.1,1677
1983,213121,Toy Story of Terror!,0.6,2013-10-16,7.1,399
1984,51876,Limitless,12.125,2011-03-08,7.1,6047
1985,353326,The Man Who Knew Infinity,14.183,2016-04-08,7.1,656
1986,10403,The Player,7.134,1992-04-03,7.1,289
1987,10528,Sherlock Holmes,37.98,2009-12-23,7.1,8732
1988,788,Mrs. Doubtfire,14.203,1993-11-24,7.1,3117
1989,624,Easy Rider,11.307,1969-05-07,7.1,785
1990,25300,I'm Not Scared,7.048,2003-02-08,7.1,541
1991,74306,God Bless America,7.72,2011-09-09,7.1,516
1992,79707,Children Who Chase Lost Voices,8.032,2011-05-07,7.1,255
1993,60308,Moneyball,14.622,2011-09-22,7.1,2150
1994,7340,Carrie,11.729,1976-11-03,7.1,1676
1995,9576,Tootsie,9.44,1982-12-16,7.1,748
1996,11093,House of Sand and Fog,8.19,2003-12-19,7.1,320
1997,245891,John Wick,44.953,2014-10-22,7.1,9314
1998,1443,The Virgin Suicides,11.244,2000-04-21,7.1,1460
1999,249688,The End of the Tour,6.667,2015-07-31,7.1,316
2000,11382,Bullets Over Broadway,6.473,1994-10-14,7.1,220
2001,152584,Blue Is the Warmest Color,7.226,2013-10-09,7.1,2241
2002,2355,Reign Over Me,8.455,2007-03-23,7.1,531
2003,476,Drugstore Cowboy,6.461,1989-09-09,7.1,188
2004,9540,Dead Ringers,8.01,1988-09-23,7.1,326
2005,254201,The Absent One,9.697,2014-10-02,7.1,250
2006,212778,Chef,10.618,2014-05-08,7.1,1698
2007,1574,Chicago,9.697,2002-12-26,7.1,1234
2008,6615,Lars and the Real Girl,9.434,2007-10-12,7.1,877
2009,10653,The Seven Year Itch,9.095,1955-06-01,7.1,340
2010,7350,The Bucket List,8.818,2007-12-25,7.1,1763
2011,3293,Pirates of Silicon Valley,5.664,1999-05-10,7.1,267
2012,328387,Nerve,9.07,2016-07-27,7.1,4406
2013,268,Batman,15.178,1989-06-23,7.1,3651
2014,23168,The Town,11.149,2010-09-15,7.1,2289
2015,172106,Jappeloup,5.737,2013-03-13,7.1,210
2016,14438,Fireproof,5.521,2008-09-26,7.1,204
2017,62204,Quest for Fire,8.572,1981-12-15,7.1,203
2018,465914,If Beale Street Could Talk,31.506,2018-11-30,7.1,284
2019,68722,The Master,9.712,2012-09-07,7.1,1256
2020,11647,Infernal Affairs II,7.705,2003-10-01,7.1,157
2021,157832,Calvary,6.156,2014-04-11,7.1,516
2022,8088,Broken Embraces,8.359,2009-03-01,7.1,276
2023,373889,The Most Beautiful Day,5.905,2016-02-25,7.1,150
2024,941,Lethal Weapon,15.145,1987-03-06,7.1,2215
2025,8963,Crimson Tide,10.866,1995-05-12,7.1,783
2026,399366,Marrowbone,9.007,2017-10-27,7.1,430
2027,657,From Russia with Love,21.574,1963-10-11,7.1,1275
2028,355338,Riley's First Date?,5.197,2015-11-03,7.1,297
2029,12877,Dead Man's Shoes,6.544,2004-09-29,7.1,257
2030,112949,Safe Haven,7.727,2013-02-07,7.1,1370
2031,1678,Godzilla,8.038,1954-11-03,7.1,299
2032,8470,John Q,9.182,2002-02-15,7.1,1028
2033,11337,Stardust Memories,5.7,1980-09-26,7.1,164
2034,258230,A Monster Calls,10.472,2016-10-07,7.1,1853
2035,285,Pirates of the Caribbean: At World's End,24.627,2007-05-19,7.1,8012
2036,12092,Alice in Wonderland,17.688,1951-07-03,7.1,3082
2037,10601,Peter Pan,9.158,2003-12-25,7.1,1309
2038,2567,The Aviator,12.12,2004-12-17,7.1,2571
2039,473,Pi,7.843,1998-07-10,7.1,1053
2040,19123,Knock on Wood,7.554,1981-03-01,7.1,228
2041,10009,Brother Bear,11.293,2003-10-23,7.1,2711
2042,279229,Sapphire Blue,16.902,2014-08-14,7.1,590
2043,10975,Operation Condor,9.477,1991-02-07,7.1,183
2044,11177,Mask,7.417,1985-03-08,7.1,174
2045,177677,Mission: Impossible - Rogue Nation,20.542,2015-07-23,7.1,5071
2046,8329,[REC],9.219,2007-04-10,7.1,1867
2047,1730,Inland Empire,8.989,2006-09-06,7.1,474
2048,62215,Melancholia,8.327,2011-05-26,7.1,1578
2049,59,A History of Violence,12.591,2005-09-23,7.1,1431
2050,188538,Remember Sunday,4.823,2013-04-21,7.1,310
2051,49948,Fantasia 2000,10.656,1999-12-17,7.1,577
2052,11393,The Natural,6.875,1984-05-11,7.1,238
2053,10648,Magnum Force,11.689,1973-12-23,7.1,403
2054,14412,Body Heat,8.463,1981-08-28,7.1,217
2055,1572,Die Hard: With a Vengeance,15.269,1995-05-19,7.1,3151
2056,82881,Tangled Ever After,10.044,2012-01-13,7.1,621
2057,38684,Jane Eyre,7.272,2011-03-11,7.1,729
2058,40807,50/50,11.668,2011-09-30,7.1,2040
2059,396371,Molly's Game,11.743,2017-12-21,7.1,1629
2060,42297,Burlesque,12.474,2010-11-23,7.1,1108
2061,236735,Marshland,7.047,2014-09-25,7.1,445
2062,472734,Dumplin',9.061,2018-12-20,7.1,424
2063,5698,The Great Train Robbery,5.244,1903-12-01,7.1,212
2064,56020,Radio Arrow,4.74,1998-10-16,7.1,158
2065,1621,Trading Places,13.455,1983-06-07,7.1,1439
2066,10141,Dirty Rotten Scoundrels,8.576,1988-12-14,7.1,351
2067,333352,Eye in the Sky,6.651,2015-09-11,7.1,822
2068,1259,Notes on a Scandal,7.65,2006-12-25,7.1,402
2069,364689,Ferdinand,10.988,2017-12-09,7.1,1343
2070,3291,"Good Night, and Good Luck.",7.048,2005-09-16,7.1,428
2071,374475,Toni Erdmann,7.549,2016-07-14,7.1,466
2072,11815,The Fly,7.11,1958-07-16,7.1,207
2073,508,Love Actually,13.098,2003-09-07,7.1,3443
2074,72570,The Vow,15.215,2012-02-05,7.1,2314
2075,147773,The Way Way Back,7.968,2013-06-06,7.1,1008
2076,10634,Friday,11.771,1995-04-26,7.1,797
2077,429200,Good Time,9.585,2017-08-11,7.1,749
2078,445,Caché,7.825,2005-10-05,7.1,416
2079,13156,Secondhand Lions,6.987,2003-09-19,7.1,384
2080,483,Wild at Heart,7.027,1990-08-17,7.1,618
2081,8438,Murder in the First,7.052,1995-01-20,7.1,222
2082,11893,Runaway Train,7.653,1985-11-15,7.1,213
2083,297,Meet Joe Black,10.443,1998-11-12,7.1,2098
2084,369972,First Man,32.389,2018-10-11,7.1,1990
2085,34584,The NeverEnding Story,13.639,1984-04-05,7.1,1870
2086,50348,The Lincoln Lawyer,9.851,2011-03-17,7.1,1464
2087,8879,Pale Rider,8.998,1985-06-28,7.1,409
2088,22536,Thirst,7.302,2009-04-30,7.1,316
2089,5916,The Getaway,6.34,1972-12-13,7.1,214
2090,10559,Frequency,8.858,2000-04-28,7.1,767
2091,382399,High Strung,8.147,2016-04-08,7.1,570
2092,424488,Megan Leavey,9.096,2017-06-09,7.1,365
2093,454652,Colette,15.791,2018-09-21,7.1,246
2094,17612,Lost and Delirious,6.421,2001-01-21,7.1,254
2095,6023,P.S. I Love You,12.618,2007-11-15,7.1,1839
2096,711,Finding Forrester,7.282,2000-12-21,7.1,511
2097,11533,Jason and the Argonauts,9.376,1963-06-19,7.1,220
2098,203801,The Man from U.N.C.L.E.,13.129,2015-08-13,7.1,3431
2099,979,Irreversible,13.334,2002-05-22,7.1,966
2100,17443,...And Justice for All,6.836,1979-10-19,7.1,181
2101,198663,The Maze Runner,35.019,2014-09-10,7.1,10280
2102,1271,300,16.024,2007-03-07,7.1,7842
2103,257211,The Intern,13.915,2015-09-24,7.1,3250
2104,378,Raising Arizona,8.974,1987-03-01,7.1,913
2105,10102,La Grande Bouffe,7.804,1973-05-16,7.1,161
2106,6479,I Am Legend,15.767,2007-12-14,7.1,8558
2107,116745,The Secret Life of Walter Mitty,12.489,2013-12-18,7.1,4715
